メタモン,ようき,5.8
メタモン,おくびょう,5.4
メタモン,むじゃき,5.2
メタモン,ゆうかん,4.6
メタモン,おとなしい,3.5
メタモン,れいせい,3.4
メタモン,せっかち,2.9
マリルリ,いじっぱり,83.8
マリルリ,のんき,2.5
マリルリ,ずぶとい,2.5
マリルリ,おだやか,2.1
マリルリ,わんぱく,2.0
マリルリ,なまいき,1.8
マリルリ,ゆうかん,1.7
マリルリ,ようき,1.5
マリルリ,しんちょう,1.3
マリルリ,ひかえめ,0.2
ヤドラン,ずぶとい,68.3
ヤドラン,おだやか,12.4
ヤドラン,ひかえめ,8.3
ヤドラン,のんき,6.9
ヤドラン,れいせい,1.9
ヤドラン,なまいき,1.5
ヤドラン,わんぱく,0.2
ヤドラン,おくびょう,0.1
ヤドラン,しんちょう,0.1
ヤドラン,おっとり,0.0
ウツボット,ひかえめ,22.6
ウツボット,わんぱく,22.0
ウツボット,いじっぱり,12.4
ウツボット,れいせい,10.0
ウツボット,ずぶとい,9.9
ウツボット,うっかりや,4.8
ウツボット,ようき,3.4
ウツボット,おくびょう,3.0
ウツボット,のんき,2.2
ウツボット,おだやか,2.0
ブリムオン,ずぶとい,32.2
ブリムオン,れいせい,26.3
ブリムオン,ひかえめ,21.6
ブリムオン,のんき,8.7
ブリムオン,おだやか,7.1
ブリムオン,なまいき,3.0
ブリムオン,おくびょう,0.8
ブリムオン,おっとり,0.1
ブリムオン,おとなしい,0.1
ブリムオン,わんぱく,0.0
ビビヨン,おくびょう,95.0
ビビヨン,ひかえめ,2.9
ビビヨン,ずぶとい,0.7
ビビヨン,せっかち,0.5
ビビヨン,おだやか,0.3
ビビヨン,おっとり,0.2
ビビヨン,ようき,0.2
ビビヨン,むじゃき,0.1
ビビヨン,れいせい,0.1
ビビヨン,のうてんき,0.0
ジャローダ,おくびょう,74.3
ジャローダ,ひかえめ,14.6
ジャローダ,ずぶとい,6.1
ジャローダ,おだやか,3.4
ジャローダ,おっとり,0.3
ジャローダ,せっかち,0.3
ジャローダ,ようき,0.2
ジャローダ,のんき,0.1
ジャローダ,むじゃき,0.1
ジャローダ,れいせい,0.1
ドデカバシ,いじっぱり,58.9
ドデカバシ,わんぱく,29.0
ドデカバシ,のんき,3.5
ドデカバシ,ようき,3.2
ドデカバシ,しんちょう,2.1
ドデカバシ,ゆうかん,1.8
ドデカバシ,やんちゃ,0.5
ドデカバシ,ずぶとい,0.2
ドデカバシ,うっかりや,0.1
ドデカバシ,なまいき,0.1
エレザード,おくびょう,76.7
エレザード,ひかえめ,19.6
エレザード,ずぶとい,1.0
エレザード,おだやか,0.9
